year,category1,category2,category1_index,category2_index,exchange
1997 to 1998,Grassland,Other Non Vegetated Area,4,10,0.0
1997 to 1998,Grassland,Pasture,4,11,213.0
1997 to 1998,Grassland,"River, Lake and Ocean",4,12,320.0
1997 to 1998,Grassland,Rocky outcrop,4,13,285.0
1997 to 1998,Grassland,Salt flat,4,14,71.0
1997 to 1998,Grassland,Urban Infrastructure,4,15,0.0
1997 to 1998,Mining,Mosaic of Agriculture and Pasture,5,6,1.0
1997 to 1998,Mining,Natural Forest,5,7,1.0
1997 to 1998,Mining,Non Observed,5,8,0.0
1997 to 1998,Mining,Other Non Forest Natural Formation,5,9,0.0
1997 to 1998,Mining,Other Non Vegetated Area,5,10,0.0
1997 to 1998,Mining,Pasture,5,11,0.0
1997 to 1998,Mining,"River, Lake and Ocean",5,12,0.0
1997 to 1998,Mining,Rocky outcrop,5,13,0.0
1997 to 1998,Mining,Salt flat,5,14,0.0
1997 to 1998,Mining,Urban Infrastructure,5,15,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Natural Forest,6,7,155455.0
1997 to 1998,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Pasture,6,11,701.0
1997 to 1998,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,3936.0
1997 to 1998,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,323.0
1997 to 1998,Mosaic of Agriculture and Pasture,Salt flat,6,14,2.0
1997 to 1998,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,2.0
1997 to 1998,Natural Forest,Non Observed,7,8,9.0
1997 to 1998,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1997 to 1998,Natural Forest,Other Non Vegetated Area,7,10,0.0
1997 to 1998,Natural Forest,Pasture,7,11,461.0
1997 to 1998,Natural Forest,"River, Lake and Ocean",7,12,23350.0
1997 to 1998,Natural Forest,Rocky outcrop,7,13,1742.0
1997 to 1998,Natural Forest,Salt flat,7,14,20.0
1997 to 1998,Natural Forest,Urban Infrastructure,7,15,3.0
1997 to 1998,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1997 to 1998,Non Observed,Other Non Vegetated Area,8,10,0.0
1997 to 1998,Non Observed,Pasture,8,11,1.0
1997 to 1998,Non Observed,"River, Lake and Ocean",8,12,1.0
1997 to 1998,Non Observed,Rocky outcrop,8,13,0.0
1997 to 1998,Non Observed,Salt flat,8,14,0.0
1997 to 1998,Non Observed,Urban Infrastructure,8,15,0.0
1997 to 1998,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1997 to 1998,Other Non Forest Natural Formation,Pasture,9,11,0.0
1997 to 1998,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1997 to 1998,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1997 to 1998,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1997 to 1998,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1997 to 1998,Other Non Vegetated Area,Pasture,10,11,2464.0
1997 to 1998,Other Non Vegetated Area,"River, Lake and Ocean",10,12,80.0
1997 to 1998,Other Non Vegetated Area,Rocky outcrop,10,13,80.0
1997 to 1998,Other Non Vegetated Area,Salt flat,10,14,1.0
1997 to 1998,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1997 to 1998,Pasture,"River, Lake and Ocean",11,12,1491.0
1997 to 1998,Pasture,Rocky outcrop,11,13,513.0
1997 to 1998,Pasture,Salt flat,11,14,1.0
1997 to 1998,Pasture,Urban Infrastructure,11,15,1.0
1997 to 1998,"River, Lake and Ocean",Rocky outcrop,12,13,282.0
1997 to 1998,"River, Lake and Ocean",Salt flat,12,14,3.0
1997 to 1998,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1997 to 1998,Rocky outcrop,Salt flat,13,14,0.0
1997 to 1998,Rocky outcrop,Urban Infrastructure,13,15,0.0
1997 to 1998,Salt flat,Urban Infrastructure,14,15,0.0
1998 to 1999,Agriculture,Aquaculture,0,1,0.0
1998 to 1999,Agriculture,Beach and Dune,0,2,1.0
1998 to 1999,Agriculture,Forest Plantation,0,3,0.0
1998 to 1999,Agriculture,Grassland,0,4,282.0
1998 to 1999,Agriculture,Mining,0,5,0.0
1998 to 1999,Agriculture,Mosaic of Agriculture and Pasture,0,6,3121.0
1998 to 1999,Agriculture,Natural Forest,0,7,3754.0
1998 to 1999,Agriculture,Non Observed,0,8,0.0
1998 to 1999,Agriculture,Other Non Forest Natural Formation,0,9,0.0
1998 to 1999,Agriculture,Other Non Vegetated Area,0,10,10.0
1998 to 1999,Agriculture,Pasture,0,11,19427.0
1998 to 1999,Agriculture,"River, Lake and Ocean",0,12,4.0
1998 to 1999,Agriculture,Rocky outcrop,0,13,1.0
1998 to 1999,Agriculture,Salt flat,0,14,0.0
1998 to 1999,Agriculture,Urban Infrastructure,0,15,0.0
1998 to 1999,Aquaculture,Beach and Dune,1,2,1.0
1998 to 1999,Aquaculture,Forest Plantation,1,3,0.0
1998 to 1999,Aquaculture,Grassland,1,4,0.0
1998 to 1999,Aquaculture,Mining,1,5,0.0
1998 to 1999,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1998 to 1999,Aquaculture,Natural Forest,1,7,1.0
1998 to 1999,Aquaculture,Non Observed,1,8,2.0
1998 to 1999,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
1998 to 1999,Aquaculture,Other Non Vegetated Area,1,10,0.0
1998 to 1999,Aquaculture,Pasture,1,11,0.0
1998 to 1999,Aquaculture,"River, Lake and Ocean",1,12,0.0
1998 to 1999,Aquaculture,Rocky outcrop,1,13,0.0
1998 to 1999,Aquaculture,Salt flat,1,14,0.0
1998 to 1999,Aquaculture,Urban Infrastructure,1,15,0.0
1998 to 1999,Beach and Dune,Forest Plantation,2,3,0.0
1998 to 1999,Beach and Dune,Grassland,2,4,0.0
1998 to 1999,Beach and Dune,Mining,2,5,0.0
1998 to 1999,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1998 to 1999,Beach and Dune,Natural Forest,2,7,28.0
1998 to 1999,Beach and Dune,Non Observed,2,8,10.0
1998 to 1999,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
1998 to 1999,Beach and Dune,Other Non Vegetated Area,2,10,0.0
1998 to 1999,Beach and Dune,Pasture,2,11,3.0
1998 to 1999,Beach and Dune,"River, Lake and Ocean",2,12,1.0
1998 to 1999,Beach and Dune,Rocky outcrop,2,13,0.0
1998 to 1999,Beach and Dune,Salt flat,2,14,0.0
1998 to 1999,Beach and Dune,Urban Infrastructure,2,15,1.0
1998 to 1999,Forest Plantation,Grassland,3,4,0.0
1998 to 1999,Forest Plantation,Mining,3,5,0.0
1998 to 1999,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1998 to 1999,Forest Plantation,Natural Forest,3,7,0.0
1998 to 1999,Forest Plantation,Non Observed,3,8,0.0
1998 to 1999,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
1998 to 1999,Forest Plantation,Other Non Vegetated Area,3,10,0.0
1998 to 1999,Forest Plantation,Pasture,3,11,0.0
1998 to 1999,Forest Plantation,"River, Lake and Ocean",3,12,0.0
1998 to 1999,Forest Plantation,Rocky outcrop,3,13,0.0
1998 to 1999,Forest Plantation,Salt flat,3,14,0.0
1998 to 1999,Forest Plantation,Urban Infrastructure,3,15,0.0
1998 to 1999,Grassland,Mining,4,5,0.0
1998 to 1999,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1998 to 1999,Grassland,Natural Forest,4,7,20680.0
1998 to 1999,Grassland,Non Observed,4,8,2.0
1998 to 1999,Grassland,Other Non Forest Natural Formation,4,9,0.0
1998 to 1999,Grassland,Other Non Vegetated Area,4,10,0.0
1998 to 1999,Grassland,Pasture,4,11,182.0
1998 to 1999,Grassland,"River, Lake and Ocean",4,12,355.0
1998 to 1999,Grassland,Rocky outcrop,4,13,231.0
1998 to 1999,Grassland,Salt flat,4,14,30.0
1998 to 1999,Grassland,Urban Infrastructure,4,15,0.0
1998 to 1999,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1998 to 1999,Mining,Natural Forest,5,7,0.0
1998 to 1999,Mining,Non Observed,5,8,0.0
1998 to 1999,Mining,Other Non Forest Natural Formation,5,9,0.0
1998 to 1999,Mining,Other Non Vegetated Area,5,10,0.0
1998 to 1999,Mining,Pasture,5,11,0.0
1998 to 1999,Mining,"River, Lake and Ocean",5,12,0.0
1998 to 1999,Mining,Rocky outcrop,5,13,0.0
1998 to 1999,Mining,Salt flat,5,14,0.0
1998 to 1999,Mining,Urban Infrastructure,5,15,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Natural Forest,6,7,183565.0
1998 to 1999,Mosaic of Agriculture and Pasture,Non Observed,6,8,1.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Pasture,6,11,769.0
1998 to 1999,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,8182.0
1998 to 1999,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,861.0
1998 to 1999,Mosaic of Agriculture and Pasture,Salt flat,6,14,1.0
1998 to 1999,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,1.0
1998 to 1999,Natural Forest,Non Observed,7,8,5.0
1998 to 1999,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1998 to 1999,Natural Forest,Other Non Vegetated Area,7,10,0.0
1998 to 1999,Natural Forest,Pasture,7,11,285.0
1998 to 1999,Natural Forest,"River, Lake and Ocean",7,12,15019.0
1998 to 1999,Natural Forest,Rocky outcrop,7,13,1075.0
1998 to 1999,Natural Forest,Salt flat,7,14,12.0
1998 to 1999,Natural Forest,Urban Infrastructure,7,15,2.0
1998 to 1999,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1998 to 1999,Non Observed,Other Non Vegetated Area,8,10,0.0
1998 to 1999,Non Observed,Pasture,8,11,0.0
1998 to 1999,Non Observed,"River, Lake and Ocean",8,12,0.0
1998 to 1999,Non Observed,Rocky outcrop,8,13,0.0
1998 to 1999,Non Observed,Salt flat,8,14,0.0
1998 to 1999,Non Observed,Urban Infrastructure,8,15,0.0
1998 to 1999,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1998 to 1999,Other Non Forest Natural Formation,Pasture,9,11,0.0
1998 to 1999,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1998 to 1999,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1998 to 1999,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1998 to 1999,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1998 to 1999,Other Non Vegetated Area,Pasture,10,11,2447.0
1998 to 1999,Other Non Vegetated Area,"River, Lake and Ocean",10,12,66.0
1998 to 1999,Other Non Vegetated Area,Rocky outcrop,10,13,66.0
1998 to 1999,Other Non Vegetated Area,Salt flat,10,14,0.0
1998 to 1999,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1998 to 1999,Pasture,"River, Lake and Ocean",11,12,719.0
1998 to 1999,Pasture,Rocky outcrop,11,13,137.0
1998 to 1999,Pasture,Salt flat,11,14,0.0
1998 to 1999,Pasture,Urban Infrastructure,11,15,0.0
1998 to 1999,"River, Lake and Ocean",Rocky outcrop,12,13,212.0
1998 to 1999,"River, Lake and Ocean",Salt flat,12,14,5.0
1998 to 1999,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1998 to 1999,Rocky outcrop,Salt flat,13,14,0.0
1998 to 1999,Rocky outcrop,Urban Infrastructure,13,15,0.0
1998 to 1999,Salt flat,Urban Infrastructure,14,15,0.0
1999 to 2000,Agriculture,Aquaculture,0,1,0.0
1999 to 2000,Agriculture,Beach and Dune,0,2,2.0
1999 to 2000,Agriculture,Forest Plantation,0,3,0.0
1999 to 2000,Agriculture,Grassland,0,4,143.0
1999 to 2000,Agriculture,Mining,0,5,0.0
1999 to 2000,Agriculture,Mosaic of Agriculture and Pasture,0,6,2879.0
1999 to 2000,Agriculture,Natural Forest,0,7,2041.0
1999 to 2000,Agriculture,Non Observed,0,8,0.0
1999 to 2000,Agriculture,Other Non Forest Natural Formation,0,9,0.0
1999 to 2000,Agriculture,Other Non Vegetated Area,0,10,10.0
1999 to 2000,Agriculture,Pasture,0,11,11047.0
1999 to 2000,Agriculture,"River, Lake and Ocean",0,12,0.0
1999 to 2000,Agriculture,Rocky outcrop,0,13,0.0
1999 to 2000,Agriculture,Salt flat,0,14,0.0
1999 to 2000,Agriculture,Urban Infrastructure,0,15,0.0
1999 to 2000,Aquaculture,Beach and Dune,1,2,9.0
1999 to 2000,Aquaculture,Forest Plantation,1,3,0.0
1999 to 2000,Aquaculture,Grassland,1,4,0.0
1999 to 2000,Aquaculture,Mining,1,5,0.0
1999 to 2000,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1999 to 2000,Aquaculture,Natural Forest,1,7,1.0
1999 to 2000,Aquaculture,Non Observed,1,8,1.0
1999 to 2000,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
1999 to 2000,Aquaculture,Other Non Vegetated Area,1,10,0.0
1999 to 2000,Aquaculture,Pasture,1,11,0.0
1999 to 2000,Aquaculture,"River, Lake and Ocean",1,12,0.0
1999 to 2000,Aquaculture,Rocky outcrop,1,13,4.0
1999 to 2000,Aquaculture,Salt flat,1,14,2.0
1999 to 2000,Aquaculture,Urban Infrastructure,1,15,0.0
1999 to 2000,Beach and Dune,Forest Plantation,2,3,0.0
1999 to 2000,Beach and Dune,Grassland,2,4,0.0
1999 to 2000,Beach and Dune,Mining,2,5,0.0
1999 to 2000,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1999 to 2000,Beach and Dune,Natural Forest,2,7,36.0
1999 to 2000,Beach and Dune,Non Observed,2,8,16.0
1999 to 2000,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
1999 to 2000,Beach and Dune,Other Non Vegetated Area,2,10,0.0
1999 to 2000,Beach and Dune,Pasture,2,11,16.0
1999 to 2000,Beach and Dune,"River, Lake and Ocean",2,12,4.0
1999 to 2000,Beach and Dune,Rocky outcrop,2,13,4.0
1999 to 2000,Beach and Dune,Salt flat,2,14,2.0
1999 to 2000,Beach and Dune,Urban Infrastructure,2,15,2.0
1999 to 2000,Forest Plantation,Grassland,3,4,0.0
1999 to 2000,Forest Plantation,Mining,3,5,0.0
1999 to 2000,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1999 to 2000,Forest Plantation,Natural Forest,3,7,0.0
1999 to 2000,Forest Plantation,Non Observed,3,8,0.0
1999 to 2000,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
1999 to 2000,Forest Plantation,Other Non Vegetated Area,3,10,0.0
1999 to 2000,Forest Plantation,Pasture,3,11,0.0
1999 to 2000,Forest Plantation,"River, Lake and Ocean",3,12,0.0
1999 to 2000,Forest Plantation,Rocky outcrop,3,13,0.0
1999 to 2000,Forest Plantation,Salt flat,3,14,0.0
1999 to 2000,Forest Plantation,Urban Infrastructure,3,15,0.0
1999 to 2000,Grassland,Mining,4,5,0.0
1999 to 2000,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1999 to 2000,Grassland,Natural Forest,4,7,22418.0
1999 to 2000,Grassland,Non Observed,4,8,1.0
1999 to 2000,Grassland,Other Non Forest Natural Formation,4,9,0.0
1999 to 2000,Grassland,Other Non Vegetated Area,4,10,0.0
1999 to 2000,Grassland,Pasture,4,11,268.0
1999 to 2000,Grassland,"River, Lake and Ocean",4,12,422.0
1999 to 2000,Grassland,Rocky outcrop,4,13,422.0
1999 to 2000,Grassland,Salt flat,4,14,45.0
1999 to 2000,Grassland,Urban Infrastructure,4,15,1.0
1999 to 2000,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1999 to 2000,Mining,Natural Forest,5,7,0.0
1999 to 2000,Mining,Non Observed,5,8,0.0
1999 to 2000,Mining,Other Non Forest Natural Formation,5,9,0.0
1999 to 2000,Mining,Other Non Vegetated Area,5,10,0.0
1999 to 2000,Mining,Pasture,5,11,0.0
1999 to 2000,Mining,"River, Lake and Ocean",5,12,0.0
1999 to 2000,Mining,Rocky outcrop,5,13,0.0
1999 to 2000,Mining,Salt flat,5,14,0.0
1999 to 2000,Mining,Urban Infrastructure,5,15,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Natural Forest,6,7,230906.0
1999 to 2000,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Pasture,6,11,569.0
1999 to 2000,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,1910.0
1999 to 2000,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,1513.0
1999 to 2000,Mosaic of Agriculture and Pasture,Salt flat,6,14,1.0
1999 to 2000,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,1.0
1999 to 2000,Natural Forest,Non Observed,7,8,7.0
1999 to 2000,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
1999 to 2000,Natural Forest,Other Non Vegetated Area,7,10,0.0
1999 to 2000,Natural Forest,Pasture,7,11,409.0
1999 to 2000,Natural Forest,"River, Lake and Ocean",7,12,11110.0
1999 to 2000,Natural Forest,Rocky outcrop,7,13,1806.0
1999 to 2000,Natural Forest,Salt flat,7,14,18.0
1999 to 2000,Natural Forest,Urban Infrastructure,7,15,2.0
1999 to 2000,Non Observed,Other Non Forest Natural Formation,8,9,0.0
1999 to 2000,Non Observed,Other Non Vegetated Area,8,10,0.0
1999 to 2000,Non Observed,Pasture,8,11,0.0
1999 to 2000,Non Observed,"River, Lake and Ocean",8,12,1.0
1999 to 2000,Non Observed,Rocky outcrop,8,13,0.0
1999 to 2000,Non Observed,Salt flat,8,14,0.0
1999 to 2000,Non Observed,Urban Infrastructure,8,15,0.0
1999 to 2000,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
1999 to 2000,Other Non Forest Natural Formation,Pasture,9,11,0.0
1999 to 2000,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
1999 to 2000,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
1999 to 2000,Other Non Forest Natural Formation,Salt flat,9,14,0.0
1999 to 2000,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
1999 to 2000,Other Non Vegetated Area,Pasture,10,11,3263.0
1999 to 2000,Other Non Vegetated Area,"River, Lake and Ocean",10,12,47.0
1999 to 2000,Other Non Vegetated Area,Rocky outcrop,10,13,47.0
1999 to 2000,Other Non Vegetated Area,Salt flat,10,14,1.0
1999 to 2000,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
1999 to 2000,Pasture,"River, Lake and Ocean",11,12,1053.0
1999 to 2000,Pasture,Rocky outcrop,11,13,264.0
1999 to 2000,Pasture,Salt flat,11,14,0.0
1999 to 2000,Pasture,Urban Infrastructure,11,15,0.0
1999 to 2000,"River, Lake and Ocean",Rocky outcrop,12,13,206.0
1999 to 2000,"River, Lake and Ocean",Salt flat,12,14,3.0
1999 to 2000,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
1999 to 2000,Rocky outcrop,Salt flat,13,14,1.0
1999 to 2000,Rocky outcrop,Urban Infrastructure,13,15,0.0
1999 to 2000,Salt flat,Urban Infrastructure,14,15,0.0
2000 to 2001,Agriculture,Aquaculture,0,1,0.0
2000 to 2001,Agriculture,Beach and Dune,0,2,2.0
2000 to 2001,Agriculture,Forest Plantation,0,3,0.0
2000 to 2001,Agriculture,Grassland,0,4,376.0
2000 to 2001,Agriculture,Mining,0,5,0.0
2000 to 2001,Agriculture,Mosaic of Agriculture and Pasture,0,6,5189.0
2000 to 2001,Agriculture,Natural Forest,0,7,3407.0
2000 to 2001,Agriculture,Non Observed,0,8,0.0
2000 to 2001,Agriculture,Other Non Forest Natural Formation,0,9,0.0
2000 to 2001,Agriculture,Other Non Vegetated Area,0,10,68.0
2000 to 2001,Agriculture,Pasture,0,11,26275.0
2000 to 2001,Agriculture,"River, Lake and Ocean",0,12,0.0
2000 to 2001,Agriculture,Rocky outcrop,0,13,9.0
2000 to 2001,Agriculture,Salt flat,0,14,0.0
2000 to 2001,Agriculture,Urban Infrastructure,0,15,0.0
2000 to 2001,Aquaculture,Beach and Dune,1,2,3.0
2000 to 2001,Aquaculture,Forest Plantation,1,3,0.0
2000 to 2001,Aquaculture,Grassland,1,4,0.0
2000 to 2001,Aquaculture,Mining,1,5,0.0
2000 to 2001,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2000 to 2001,Aquaculture,Natural Forest,1,7,4.0
2000 to 2001,Aquaculture,Non Observed,1,8,1.0
2000 to 2001,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2000 to 2001,Aquaculture,Other Non Vegetated Area,1,10,0.0
2000 to 2001,Aquaculture,Pasture,1,11,0.0
2000 to 2001,Aquaculture,"River, Lake and Ocean",1,12,0.0
2000 to 2001,Aquaculture,Rocky outcrop,1,13,35.0
2000 to 2001,Aquaculture,Salt flat,1,14,7.0
2000 to 2001,Aquaculture,Urban Infrastructure,1,15,0.0
2000 to 2001,Beach and Dune,Forest Plantation,2,3,0.0
2000 to 2001,Beach and Dune,Grassland,2,4,0.0
2000 to 2001,Beach and Dune,Mining,2,5,0.0
2000 to 2001,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2000 to 2001,Beach and Dune,Natural Forest,2,7,11.0
2000 to 2001,Beach and Dune,Non Observed,2,8,11.0
2000 to 2001,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
2000 to 2001,Beach and Dune,Other Non Vegetated Area,2,10,0.0
2000 to 2001,Beach and Dune,Pasture,2,11,10.0
2000 to 2001,Beach and Dune,"River, Lake and Ocean",2,12,9.0
2000 to 2001,Beach and Dune,Rocky outcrop,2,13,7.0
2000 to 2001,Beach and Dune,Salt flat,2,14,3.0
2000 to 2001,Beach and Dune,Urban Infrastructure,2,15,3.0
2000 to 2001,Forest Plantation,Grassland,3,4,0.0
2000 to 2001,Forest Plantation,Mining,3,5,0.0
2000 to 2001,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2000 to 2001,Forest Plantation,Natural Forest,3,7,0.0
2000 to 2001,Forest Plantation,Non Observed,3,8,0.0
2000 to 2001,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2000 to 2001,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2000 to 2001,Forest Plantation,Pasture,3,11,0.0
2000 to 2001,Forest Plantation,"River, Lake and Ocean",3,12,0.0
2000 to 2001,Forest Plantation,Rocky outcrop,3,13,0.0
2000 to 2001,Forest Plantation,Salt flat,3,14,0.0
2000 to 2001,Forest Plantation,Urban Infrastructure,3,15,0.0
2000 to 2001,Grassland,Mining,4,5,0.0
2000 to 2001,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2000 to 2001,Grassland,Natural Forest,4,7,18338.0
2000 to 2001,Grassland,Non Observed,4,8,3.0
2000 to 2001,Grassland,Other Non Forest Natural Formation,4,9,0.0
2000 to 2001,Grassland,Other Non Vegetated Area,4,10,0.0
2000 to 2001,Grassland,Pasture,4,11,823.0
