year,category1,category2,category1_index,category2_index,exchange
1995 to 1996,Rocky outcrop,Salt flat,12,13,0.0
1995 to 1996,Rocky outcrop,Urban Infrastructure,12,14,0.0
1995 to 1996,Rocky outcrop,Wetland,12,15,0.0
1995 to 1996,Salt flat,Urban Infrastructure,13,14,0.0
1995 to 1996,Salt flat,Wetland,13,15,0.0
1995 to 1996,Urban Infrastructure,Wetland,14,15,0.0
1996 to 1997,Agriculture,Beach and Dune,0,1,0.0
1996 to 1997,Agriculture,Forest Plantation,0,2,260.0
1996 to 1997,Agriculture,Grassland,0,3,36808.0
1996 to 1997,Agriculture,Mining,0,4,0.0
1996 to 1997,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
1996 to 1997,Agriculture,Natural Forest,0,6,12433.0
1996 to 1997,Agriculture,Non Observed,0,7,0.0
1996 to 1997,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1996 to 1997,Agriculture,Other Non Vegetated Area,0,9,6472.0
1996 to 1997,Agriculture,Pasture,0,10,213805.0
1996 to 1997,Agriculture,"River, Lake and Ocean",0,11,74.0
1996 to 1997,Agriculture,Rocky outcrop,0,12,0.0
1996 to 1997,Agriculture,Salt flat,0,13,0.0
1996 to 1997,Agriculture,Urban Infrastructure,0,14,1.0
1996 to 1997,Agriculture,Wetland,0,15,0.0
1996 to 1997,Beach and Dune,Forest Plantation,1,2,0.0
1996 to 1997,Beach and Dune,Grassland,1,3,0.0
1996 to 1997,Beach and Dune,Mining,1,4,0.0
1996 to 1997,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1996 to 1997,Beach and Dune,Natural Forest,1,6,0.0
1996 to 1997,Beach and Dune,Non Observed,1,7,1.0
1996 to 1997,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1996 to 1997,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1996 to 1997,Beach and Dune,Pasture,1,10,11.0
1996 to 1997,Beach and Dune,"River, Lake and Ocean",1,11,11.0
1996 to 1997,Beach and Dune,Rocky outcrop,1,12,0.0
1996 to 1997,Beach and Dune,Salt flat,1,13,0.0
1996 to 1997,Beach and Dune,Urban Infrastructure,1,14,0.0
1996 to 1997,Beach and Dune,Wetland,1,15,0.0
1996 to 1997,Forest Plantation,Grassland,2,3,28.0
1996 to 1997,Forest Plantation,Mining,2,4,0.0
1996 to 1997,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1996 to 1997,Forest Plantation,Natural Forest,2,6,0.0
1996 to 1997,Forest Plantation,Non Observed,2,7,0.0
1996 to 1997,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1996 to 1997,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1996 to 1997,Forest Plantation,Pasture,2,10,3.0
1996 to 1997,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1996 to 1997,Forest Plantation,Rocky outcrop,2,12,0.0
1996 to 1997,Forest Plantation,Salt flat,2,13,0.0
1996 to 1997,Forest Plantation,Urban Infrastructure,2,14,0.0
1996 to 1997,Forest Plantation,Wetland,2,15,0.0
1996 to 1997,Grassland,Mining,3,4,1.0
1996 to 1997,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1996 to 1997,Grassland,Natural Forest,3,6,0.0
1996 to 1997,Grassland,Non Observed,3,7,0.0
1996 to 1997,Grassland,Other Non Forest Natural Formation,3,8,0.0
1996 to 1997,Grassland,Other Non Vegetated Area,3,9,0.0
1996 to 1997,Grassland,Pasture,3,10,3653.0
1996 to 1997,Grassland,"River, Lake and Ocean",3,11,436.0
1996 to 1997,Grassland,Rocky outcrop,3,12,0.0
1996 to 1997,Grassland,Salt flat,3,13,0.0
1996 to 1997,Grassland,Urban Infrastructure,3,14,0.0
1996 to 1997,Grassland,Wetland,3,15,0.0
1996 to 1997,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1996 to 1997,Mining,Natural Forest,4,6,0.0
1996 to 1997,Mining,Non Observed,4,7,0.0
1996 to 1997,Mining,Other Non Forest Natural Formation,4,8,0.0
1996 to 1997,Mining,Other Non Vegetated Area,4,9,0.0
1996 to 1997,Mining,Pasture,4,10,1.0
1996 to 1997,Mining,"River, Lake and Ocean",4,11,0.0
1996 to 1997,Mining,Rocky outcrop,4,12,0.0
1996 to 1997,Mining,Salt flat,4,13,0.0
1996 to 1997,Mining,Urban Infrastructure,4,14,0.0
1996 to 1997,Mining,Wetland,4,15,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1996 to 1997,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1996 to 1997,Natural Forest,Non Observed,6,7,0.0
1996 to 1997,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1996 to 1997,Natural Forest,Other Non Vegetated Area,6,9,0.0
1996 to 1997,Natural Forest,Pasture,6,10,2300.0
1996 to 1997,Natural Forest,"River, Lake and Ocean",6,11,788.0
1996 to 1997,Natural Forest,Rocky outcrop,6,12,0.0
1996 to 1997,Natural Forest,Salt flat,6,13,0.0
1996 to 1997,Natural Forest,Urban Infrastructure,6,14,1.0
1996 to 1997,Natural Forest,Wetland,6,15,0.0
1996 to 1997,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1996 to 1997,Non Observed,Other Non Vegetated Area,7,9,0.0
1996 to 1997,Non Observed,Pasture,7,10,0.0
1996 to 1997,Non Observed,"River, Lake and Ocean",7,11,0.0
1996 to 1997,Non Observed,Rocky outcrop,7,12,0.0
1996 to 1997,Non Observed,Salt flat,7,13,0.0
1996 to 1997,Non Observed,Urban Infrastructure,7,14,0.0
1996 to 1997,Non Observed,Wetland,7,15,0.0
1996 to 1997,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1996 to 1997,Other Non Forest Natural Formation,Pasture,8,10,0.0
1996 to 1997,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1996 to 1997,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1996 to 1997,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1996 to 1997,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1996 to 1997,Other Non Forest Natural Formation,Wetland,8,15,0.0
1996 to 1997,Other Non Vegetated Area,Pasture,9,10,12023.0
1996 to 1997,Other Non Vegetated Area,"River, Lake and Ocean",9,11,766.0
1996 to 1997,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1996 to 1997,Other Non Vegetated Area,Salt flat,9,13,0.0
1996 to 1997,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
1996 to 1997,Other Non Vegetated Area,Wetland,9,15,0.0
1996 to 1997,Pasture,"River, Lake and Ocean",10,11,210.0
1996 to 1997,Pasture,Rocky outcrop,10,12,0.0
1996 to 1997,Pasture,Salt flat,10,13,0.0
1996 to 1997,Pasture,Urban Infrastructure,10,14,0.0
1996 to 1997,Pasture,Wetland,10,15,0.0
1996 to 1997,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1996 to 1997,"River, Lake and Ocean",Salt flat,11,13,0.0
1996 to 1997,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1996 to 1997,"River, Lake and Ocean",Wetland,11,15,0.0
1996 to 1997,Rocky outcrop,Salt flat,12,13,0.0
1996 to 1997,Rocky outcrop,Urban Infrastructure,12,14,0.0
1996 to 1997,Rocky outcrop,Wetland,12,15,0.0
1996 to 1997,Salt flat,Urban Infrastructure,13,14,0.0
1996 to 1997,Salt flat,Wetland,13,15,0.0
1996 to 1997,Urban Infrastructure,Wetland,14,15,0.0
1997 to 1998,Agriculture,Beach and Dune,0,1,0.0
1997 to 1998,Agriculture,Forest Plantation,0,2,496.0
1997 to 1998,Agriculture,Grassland,0,3,45798.0
1997 to 1998,Agriculture,Mining,0,4,0.0
1997 to 1998,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
1997 to 1998,Agriculture,Natural Forest,0,6,19000.0
1997 to 1998,Agriculture,Non Observed,0,7,0.0
1997 to 1998,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1997 to 1998,Agriculture,Other Non Vegetated Area,0,9,10767.0
1997 to 1998,Agriculture,Pasture,0,10,271600.0
1997 to 1998,Agriculture,"River, Lake and Ocean",0,11,60.0
1997 to 1998,Agriculture,Rocky outcrop,0,12,0.0
1997 to 1998,Agriculture,Salt flat,0,13,0.0
1997 to 1998,Agriculture,Urban Infrastructure,0,14,1.0
1997 to 1998,Agriculture,Wetland,0,15,0.0
1997 to 1998,Beach and Dune,Forest Plantation,1,2,0.0
1997 to 1998,Beach and Dune,Grassland,1,3,0.0
1997 to 1998,Beach and Dune,Mining,1,4,0.0
1997 to 1998,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1997 to 1998,Beach and Dune,Natural Forest,1,6,0.0
1997 to 1998,Beach and Dune,Non Observed,1,7,2.0
1997 to 1998,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1997 to 1998,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1997 to 1998,Beach and Dune,Pasture,1,10,3.0
1997 to 1998,Beach and Dune,"River, Lake and Ocean",1,11,3.0
1997 to 1998,Beach and Dune,Rocky outcrop,1,12,0.0
1997 to 1998,Beach and Dune,Salt flat,1,13,0.0
1997 to 1998,Beach and Dune,Urban Infrastructure,1,14,0.0
1997 to 1998,Beach and Dune,Wetland,1,15,0.0
1997 to 1998,Forest Plantation,Grassland,2,3,105.0
1997 to 1998,Forest Plantation,Mining,2,4,0.0
1997 to 1998,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1997 to 1998,Forest Plantation,Natural Forest,2,6,0.0
1997 to 1998,Forest Plantation,Non Observed,2,7,0.0
1997 to 1998,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1997 to 1998,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1997 to 1998,Forest Plantation,Pasture,2,10,13.0
1997 to 1998,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1997 to 1998,Forest Plantation,Rocky outcrop,2,12,0.0
1997 to 1998,Forest Plantation,Salt flat,2,13,0.0
1997 to 1998,Forest Plantation,Urban Infrastructure,2,14,0.0
1997 to 1998,Forest Plantation,Wetland,2,15,0.0
1997 to 1998,Grassland,Mining,3,4,0.0
1997 to 1998,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1997 to 1998,Grassland,Natural Forest,3,6,0.0
1997 to 1998,Grassland,Non Observed,3,7,0.0
1997 to 1998,Grassland,Other Non Forest Natural Formation,3,8,0.0
1997 to 1998,Grassland,Other Non Vegetated Area,3,9,0.0
1997 to 1998,Grassland,Pasture,3,10,6527.0
1997 to 1998,Grassland,"River, Lake and Ocean",3,11,543.0
1997 to 1998,Grassland,Rocky outcrop,3,12,0.0
1997 to 1998,Grassland,Salt flat,3,13,0.0
1997 to 1998,Grassland,Urban Infrastructure,3,14,1.0
1997 to 1998,Grassland,Wetland,3,15,0.0
1997 to 1998,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1997 to 1998,Mining,Natural Forest,4,6,0.0
1997 to 1998,Mining,Non Observed,4,7,0.0
1997 to 1998,Mining,Other Non Forest Natural Formation,4,8,0.0
1997 to 1998,Mining,Other Non Vegetated Area,4,9,0.0
1997 to 1998,Mining,Pasture,4,10,1.0
1997 to 1998,Mining,"River, Lake and Ocean",4,11,0.0
1997 to 1998,Mining,Rocky outcrop,4,12,0.0
1997 to 1998,Mining,Salt flat,4,13,0.0
1997 to 1998,Mining,Urban Infrastructure,4,14,0.0
1997 to 1998,Mining,Wetland,4,15,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1997 to 1998,Natural Forest,Non Observed,6,7,1.0
1997 to 1998,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1997 to 1998,Natural Forest,Other Non Vegetated Area,6,9,0.0
1997 to 1998,Natural Forest,Pasture,6,10,3232.0
1997 to 1998,Natural Forest,"River, Lake and Ocean",6,11,1779.0
1997 to 1998,Natural Forest,Rocky outcrop,6,12,0.0
1997 to 1998,Natural Forest,Salt flat,6,13,0.0
1997 to 1998,Natural Forest,Urban Infrastructure,6,14,1.0
1997 to 1998,Natural Forest,Wetland,6,15,0.0
1997 to 1998,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1997 to 1998,Non Observed,Other Non Vegetated Area,7,9,0.0
1997 to 1998,Non Observed,Pasture,7,10,0.0
1997 to 1998,Non Observed,"River, Lake and Ocean",7,11,0.0
1997 to 1998,Non Observed,Rocky outcrop,7,12,0.0
1997 to 1998,Non Observed,Salt flat,7,13,0.0
1997 to 1998,Non Observed,Urban Infrastructure,7,14,0.0
1997 to 1998,Non Observed,Wetland,7,15,0.0
1997 to 1998,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1997 to 1998,Other Non Forest Natural Formation,Pasture,8,10,0.0
1997 to 1998,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1997 to 1998,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1997 to 1998,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1997 to 1998,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1997 to 1998,Other Non Forest Natural Formation,Wetland,8,15,0.0
1997 to 1998,Other Non Vegetated Area,Pasture,9,10,21716.0
1997 to 1998,Other Non Vegetated Area,"River, Lake and Ocean",9,11,316.0
1997 to 1998,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1997 to 1998,Other Non Vegetated Area,Salt flat,9,13,0.0
1997 to 1998,Other Non Vegetated Area,Urban Infrastructure,9,14,3.0
1997 to 1998,Other Non Vegetated Area,Wetland,9,15,0.0
1997 to 1998,Pasture,"River, Lake and Ocean",10,11,1373.0
1997 to 1998,Pasture,Rocky outcrop,10,12,0.0
1997 to 1998,Pasture,Salt flat,10,13,0.0
1997 to 1998,Pasture,Urban Infrastructure,10,14,0.0
1997 to 1998,Pasture,Wetland,10,15,0.0
1997 to 1998,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1997 to 1998,"River, Lake and Ocean",Salt flat,11,13,0.0
1997 to 1998,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1997 to 1998,"River, Lake and Ocean",Wetland,11,15,0.0
1997 to 1998,Rocky outcrop,Salt flat,12,13,0.0
1997 to 1998,Rocky outcrop,Urban Infrastructure,12,14,0.0
1997 to 1998,Rocky outcrop,Wetland,12,15,0.0
1997 to 1998,Salt flat,Urban Infrastructure,13,14,0.0
1997 to 1998,Salt flat,Wetland,13,15,0.0
1997 to 1998,Urban Infrastructure,Wetland,14,15,0.0
1998 to 1999,Agriculture,Beach and Dune,0,1,0.0
1998 to 1999,Agriculture,Forest Plantation,0,2,1957.0
1998 to 1999,Agriculture,Grassland,0,3,33584.0
1998 to 1999,Agriculture,Mining,0,4,0.0
1998 to 1999,Agriculture,Mosaic of Agriculture and Pasture,0,5,2.0
1998 to 1999,Agriculture,Natural Forest,0,6,20771.0
1998 to 1999,Agriculture,Non Observed,0,7,0.0
1998 to 1999,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1998 to 1999,Agriculture,Other Non Vegetated Area,0,9,7743.0
1998 to 1999,Agriculture,Pasture,0,10,307790.0
1998 to 1999,Agriculture,"River, Lake and Ocean",0,11,138.0
1998 to 1999,Agriculture,Rocky outcrop,0,12,0.0
1998 to 1999,Agriculture,Salt flat,0,13,0.0
1998 to 1999,Agriculture,Urban Infrastructure,0,14,1.0
1998 to 1999,Agriculture,Wetland,0,15,0.0
1998 to 1999,Beach and Dune,Forest Plantation,1,2,0.0
1998 to 1999,Beach and Dune,Grassland,1,3,0.0
1998 to 1999,Beach and Dune,Mining,1,4,0.0
1998 to 1999,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
1998 to 1999,Beach and Dune,Natural Forest,1,6,0.0
1998 to 1999,Beach and Dune,Non Observed,1,7,1.0
1998 to 1999,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
1998 to 1999,Beach and Dune,Other Non Vegetated Area,1,9,0.0
1998 to 1999,Beach and Dune,Pasture,1,10,1.0
1998 to 1999,Beach and Dune,"River, Lake and Ocean",1,11,1.0
1998 to 1999,Beach and Dune,Rocky outcrop,1,12,0.0
1998 to 1999,Beach and Dune,Salt flat,1,13,0.0
1998 to 1999,Beach and Dune,Urban Infrastructure,1,14,0.0
1998 to 1999,Beach and Dune,Wetland,1,15,0.0
1998 to 1999,Forest Plantation,Grassland,2,3,222.0
1998 to 1999,Forest Plantation,Mining,2,4,0.0
1998 to 1999,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
1998 to 1999,Forest Plantation,Natural Forest,2,6,0.0
1998 to 1999,Forest Plantation,Non Observed,2,7,0.0
1998 to 1999,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
1998 to 1999,Forest Plantation,Other Non Vegetated Area,2,9,0.0
1998 to 1999,Forest Plantation,Pasture,2,10,162.0
1998 to 1999,Forest Plantation,"River, Lake and Ocean",2,11,0.0
1998 to 1999,Forest Plantation,Rocky outcrop,2,12,0.0
1998 to 1999,Forest Plantation,Salt flat,2,13,0.0
1998 to 1999,Forest Plantation,Urban Infrastructure,2,14,0.0
1998 to 1999,Forest Plantation,Wetland,2,15,0.0
1998 to 1999,Grassland,Mining,3,4,1.0
1998 to 1999,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
1998 to 1999,Grassland,Natural Forest,3,6,0.0
1998 to 1999,Grassland,Non Observed,3,7,0.0
1998 to 1999,Grassland,Other Non Forest Natural Formation,3,8,0.0
1998 to 1999,Grassland,Other Non Vegetated Area,3,9,0.0
1998 to 1999,Grassland,Pasture,3,10,4641.0
1998 to 1999,Grassland,"River, Lake and Ocean",3,11,522.0
1998 to 1999,Grassland,Rocky outcrop,3,12,0.0
1998 to 1999,Grassland,Salt flat,3,13,0.0
1998 to 1999,Grassland,Urban Infrastructure,3,14,1.0
1998 to 1999,Grassland,Wetland,3,15,0.0
1998 to 1999,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
1998 to 1999,Mining,Natural Forest,4,6,0.0
1998 to 1999,Mining,Non Observed,4,7,0.0
1998 to 1999,Mining,Other Non Forest Natural Formation,4,8,0.0
1998 to 1999,Mining,Other Non Vegetated Area,4,9,0.0
1998 to 1999,Mining,Pasture,4,10,1.0
1998 to 1999,Mining,"River, Lake and Ocean",4,11,0.0
1998 to 1999,Mining,Rocky outcrop,4,12,0.0
1998 to 1999,Mining,Salt flat,4,13,0.0
1998 to 1999,Mining,Urban Infrastructure,4,14,0.0
1998 to 1999,Mining,Wetland,4,15,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
1998 to 1999,Natural Forest,Non Observed,6,7,1.0
1998 to 1999,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
1998 to 1999,Natural Forest,Other Non Vegetated Area,6,9,0.0
1998 to 1999,Natural Forest,Pasture,6,10,2677.0
1998 to 1999,Natural Forest,"River, Lake and Ocean",6,11,814.0
1998 to 1999,Natural Forest,Rocky outcrop,6,12,0.0
1998 to 1999,Natural Forest,Salt flat,6,13,0.0
1998 to 1999,Natural Forest,Urban Infrastructure,6,14,1.0
1998 to 1999,Natural Forest,Wetland,6,15,0.0
1998 to 1999,Non Observed,Other Non Forest Natural Formation,7,8,0.0
1998 to 1999,Non Observed,Other Non Vegetated Area,7,9,0.0
1998 to 1999,Non Observed,Pasture,7,10,0.0
1998 to 1999,Non Observed,"River, Lake and Ocean",7,11,1.0
1998 to 1999,Non Observed,Rocky outcrop,7,12,0.0
1998 to 1999,Non Observed,Salt flat,7,13,0.0
1998 to 1999,Non Observed,Urban Infrastructure,7,14,0.0
1998 to 1999,Non Observed,Wetland,7,15,0.0
1998 to 1999,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
1998 to 1999,Other Non Forest Natural Formation,Pasture,8,10,0.0
1998 to 1999,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
1998 to 1999,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
1998 to 1999,Other Non Forest Natural Formation,Salt flat,8,13,0.0
1998 to 1999,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
1998 to 1999,Other Non Forest Natural Formation,Wetland,8,15,0.0
1998 to 1999,Other Non Vegetated Area,Pasture,9,10,21642.0
1998 to 1999,Other Non Vegetated Area,"River, Lake and Ocean",9,11,442.0
1998 to 1999,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
1998 to 1999,Other Non Vegetated Area,Salt flat,9,13,0.0
1998 to 1999,Other Non Vegetated Area,Urban Infrastructure,9,14,2.0
1998 to 1999,Other Non Vegetated Area,Wetland,9,15,0.0
1998 to 1999,Pasture,"River, Lake and Ocean",10,11,295.0
1998 to 1999,Pasture,Rocky outcrop,10,12,0.0
1998 to 1999,Pasture,Salt flat,10,13,0.0
1998 to 1999,Pasture,Urban Infrastructure,10,14,1.0
1998 to 1999,Pasture,Wetland,10,15,0.0
1998 to 1999,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1998 to 1999,"River, Lake and Ocean",Salt flat,11,13,0.0
1998 to 1999,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
1998 to 1999,"River, Lake and Ocean",Wetland,11,15,0.0
1998 to 1999,Rocky outcrop,Salt flat,12,13,0.0
1998 to 1999,Rocky outcrop,Urban Infrastructure,12,14,0.0
1998 to 1999,Rocky outcrop,Wetland,12,15,0.0
1998 to 1999,Salt flat,Urban Infrastructure,13,14,0.0
1998 to 1999,Salt flat,Wetland,13,15,0.0
1998 to 1999,Urban Infrastructure,Wetland,14,15,0.0
1999 to 2000,Agriculture,Beach and Dune,0,1,0.0
1999 to 2000,Agriculture,Forest Plantation,0,2,771.0
1999 to 2000,Agriculture,Grassland,0,3,18825.0
1999 to 2000,Agriculture,Mining,0,4,0.0
1999 to 2000,Agriculture,Mosaic of Agriculture and Pasture,0,5,2.0
1999 to 2000,Agriculture,Natural Forest,0,6,11698.0
1999 to 2000,Agriculture,Non Observed,0,7,0.0
1999 to 2000,Agriculture,Other Non Forest Natural Formation,0,8,0.0
1999 to 2000,Agriculture,Other Non Vegetated Area,0,9,21356.0
1999 to 2000,Agriculture,Pasture,0,10,243326.0
1999 to 2000,Agriculture,"River, Lake and Ocean",0,11,58.0
1999 to 2000,Agriculture,Rocky outcrop,0,12,0.0
1999 to 2000,Agriculture,Salt flat,0,13,0.0
1999 to 2000,Agriculture,Urban Infrastructure,0,14,0.0
1999 to 2000,Agriculture,Wetland,0,15,0.0
1999 to 2000,Beach and Dune,Forest Plantation,1,2,0.0
1999 to 2000,Beach and Dune,Grassland,1,3,0.0
1999 to 2000,Beach and Dune,Mining,1,4,0.0
1999 to 2000,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
