year,category1,category2,category1_index,category2_index,exchange
1997 to 1998,Beach and Dune,Grassland,2,4,0.0
1997 to 1998,Beach and Dune,Mining,2,5,0.0
1997 to 1998,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1997 to 1998,Beach and Dune,Natural Forest,2,7,0.0
1997 to 1998,Beach and Dune,Non Observed,2,8,0.0
1997 to 1998,Beach and Dune,Other Non Vegetated Area,2,9,3.0
1997 to 1998,Beach and Dune,Pasture,2,10,0.0
1997 to 1998,Beach and Dune,"River, Lake and Ocean",2,11,0.0
1997 to 1998,Beach and Dune,Rocky outcrop,2,12,0.0
1997 to 1998,Beach and Dune,Urban Infrastructure,2,13,0.0
1997 to 1998,Beach and Dune,Wetland,2,14,0.0
1997 to 1998,Forest Plantation,Grassland,3,4,21.0
1997 to 1998,Forest Plantation,Mining,3,5,0.0
1997 to 1998,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1997 to 1998,Forest Plantation,Natural Forest,3,7,0.0
1997 to 1998,Forest Plantation,Non Observed,3,8,0.0
1997 to 1998,Forest Plantation,Other Non Vegetated Area,3,9,0.0
1997 to 1998,Forest Plantation,Pasture,3,10,0.0
1997 to 1998,Forest Plantation,"River, Lake and Ocean",3,11,0.0
1997 to 1998,Forest Plantation,Rocky outcrop,3,12,0.0
1997 to 1998,Forest Plantation,Urban Infrastructure,3,13,0.0
1997 to 1998,Forest Plantation,Wetland,3,14,0.0
1997 to 1998,Grassland,Mining,4,5,0.0
1997 to 1998,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1997 to 1998,Grassland,Natural Forest,4,7,0.0
1997 to 1998,Grassland,Non Observed,4,8,0.0
1997 to 1998,Grassland,Other Non Vegetated Area,4,9,0.0
1997 to 1998,Grassland,Pasture,4,10,0.0
1997 to 1998,Grassland,"River, Lake and Ocean",4,11,0.0
1997 to 1998,Grassland,Rocky outcrop,4,12,11.0
1997 to 1998,Grassland,Urban Infrastructure,4,13,1.0
1997 to 1998,Grassland,Wetland,4,14,1.0
1997 to 1998,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1997 to 1998,Mining,Natural Forest,5,7,0.0
1997 to 1998,Mining,Non Observed,5,8,0.0
1997 to 1998,Mining,Other Non Vegetated Area,5,9,0.0
1997 to 1998,Mining,Pasture,5,10,0.0
1997 to 1998,Mining,"River, Lake and Ocean",5,11,0.0
1997 to 1998,Mining,Rocky outcrop,5,12,0.0
1997 to 1998,Mining,Urban Infrastructure,5,13,0.0
1997 to 1998,Mining,Wetland,5,14,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
1997 to 1998,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
1997 to 1998,Natural Forest,Non Observed,7,8,0.0
1997 to 1998,Natural Forest,Other Non Vegetated Area,7,9,0.0
1997 to 1998,Natural Forest,Pasture,7,10,0.0
1997 to 1998,Natural Forest,"River, Lake and Ocean",7,11,0.0
1997 to 1998,Natural Forest,Rocky outcrop,7,12,0.0
1997 to 1998,Natural Forest,Urban Infrastructure,7,13,0.0
1997 to 1998,Natural Forest,Wetland,7,14,0.0
1997 to 1998,Non Observed,Other Non Vegetated Area,8,9,4.0
1997 to 1998,Non Observed,Pasture,8,10,0.0
1997 to 1998,Non Observed,"River, Lake and Ocean",8,11,0.0
1997 to 1998,Non Observed,Rocky outcrop,8,12,0.0
1997 to 1998,Non Observed,Urban Infrastructure,8,13,0.0
1997 to 1998,Non Observed,Wetland,8,14,0.0
1997 to 1998,Other Non Vegetated Area,Pasture,9,10,0.0
1997 to 1998,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
1997 to 1998,Other Non Vegetated Area,Rocky outcrop,9,12,42.0
1997 to 1998,Other Non Vegetated Area,Urban Infrastructure,9,13,1.0
1997 to 1998,Other Non Vegetated Area,Wetland,9,14,1.0
1997 to 1998,Pasture,"River, Lake and Ocean",10,11,0.0
1997 to 1998,Pasture,Rocky outcrop,10,12,0.0
1997 to 1998,Pasture,Urban Infrastructure,10,13,0.0
1997 to 1998,Pasture,Wetland,10,14,0.0
1997 to 1998,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1997 to 1998,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
1997 to 1998,"River, Lake and Ocean",Wetland,11,14,0.0
1997 to 1998,Rocky outcrop,Urban Infrastructure,12,13,0.0
1997 to 1998,Rocky outcrop,Wetland,12,14,0.0
1997 to 1998,Urban Infrastructure,Wetland,13,14,0.0
1998 to 1999,Agriculture,Aquaculture,0,1,0.0
1998 to 1999,Agriculture,Beach and Dune,0,2,0.0
1998 to 1999,Agriculture,Forest Plantation,0,3,86.0
1998 to 1999,Agriculture,Grassland,0,4,116187.0
1998 to 1999,Agriculture,Mining,0,5,0.0
1998 to 1999,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
1998 to 1999,Agriculture,Natural Forest,0,7,6144.0
1998 to 1999,Agriculture,Non Observed,0,8,0.0
1998 to 1999,Agriculture,Other Non Vegetated Area,0,9,2124.0
1998 to 1999,Agriculture,Pasture,0,10,0.0
1998 to 1999,Agriculture,"River, Lake and Ocean",0,11,1643.0
1998 to 1999,Agriculture,Rocky outcrop,0,12,17.0
1998 to 1999,Agriculture,Urban Infrastructure,0,13,0.0
1998 to 1999,Agriculture,Wetland,0,14,307.0
1998 to 1999,Aquaculture,Beach and Dune,1,2,0.0
1998 to 1999,Aquaculture,Forest Plantation,1,3,0.0
1998 to 1999,Aquaculture,Grassland,1,4,0.0
1998 to 1999,Aquaculture,Mining,1,5,0.0
1998 to 1999,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1998 to 1999,Aquaculture,Natural Forest,1,7,0.0
1998 to 1999,Aquaculture,Non Observed,1,8,0.0
1998 to 1999,Aquaculture,Other Non Vegetated Area,1,9,0.0
1998 to 1999,Aquaculture,Pasture,1,10,0.0
1998 to 1999,Aquaculture,"River, Lake and Ocean",1,11,0.0
1998 to 1999,Aquaculture,Rocky outcrop,1,12,0.0
1998 to 1999,Aquaculture,Urban Infrastructure,1,13,0.0
1998 to 1999,Aquaculture,Wetland,1,14,0.0
1998 to 1999,Beach and Dune,Forest Plantation,2,3,0.0
1998 to 1999,Beach and Dune,Grassland,2,4,0.0
1998 to 1999,Beach and Dune,Mining,2,5,0.0
1998 to 1999,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1998 to 1999,Beach and Dune,Natural Forest,2,7,0.0
1998 to 1999,Beach and Dune,Non Observed,2,8,0.0
1998 to 1999,Beach and Dune,Other Non Vegetated Area,2,9,2.0
1998 to 1999,Beach and Dune,Pasture,2,10,0.0
1998 to 1999,Beach and Dune,"River, Lake and Ocean",2,11,0.0
1998 to 1999,Beach and Dune,Rocky outcrop,2,12,0.0
1998 to 1999,Beach and Dune,Urban Infrastructure,2,13,0.0
1998 to 1999,Beach and Dune,Wetland,2,14,0.0
1998 to 1999,Forest Plantation,Grassland,3,4,54.0
1998 to 1999,Forest Plantation,Mining,3,5,0.0
1998 to 1999,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1998 to 1999,Forest Plantation,Natural Forest,3,7,0.0
1998 to 1999,Forest Plantation,Non Observed,3,8,0.0
1998 to 1999,Forest Plantation,Other Non Vegetated Area,3,9,0.0
1998 to 1999,Forest Plantation,Pasture,3,10,0.0
1998 to 1999,Forest Plantation,"River, Lake and Ocean",3,11,0.0
1998 to 1999,Forest Plantation,Rocky outcrop,3,12,0.0
1998 to 1999,Forest Plantation,Urban Infrastructure,3,13,0.0
1998 to 1999,Forest Plantation,Wetland,3,14,0.0
1998 to 1999,Grassland,Mining,4,5,0.0
1998 to 1999,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1998 to 1999,Grassland,Natural Forest,4,7,0.0
1998 to 1999,Grassland,Non Observed,4,8,0.0
1998 to 1999,Grassland,Other Non Vegetated Area,4,9,0.0
1998 to 1999,Grassland,Pasture,4,10,0.0
1998 to 1999,Grassland,"River, Lake and Ocean",4,11,0.0
1998 to 1999,Grassland,Rocky outcrop,4,12,15.0
1998 to 1999,Grassland,Urban Infrastructure,4,13,0.0
1998 to 1999,Grassland,Wetland,4,14,0.0
1998 to 1999,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1998 to 1999,Mining,Natural Forest,5,7,0.0
1998 to 1999,Mining,Non Observed,5,8,0.0
1998 to 1999,Mining,Other Non Vegetated Area,5,9,0.0
1998 to 1999,Mining,Pasture,5,10,0.0
1998 to 1999,Mining,"River, Lake and Ocean",5,11,0.0
1998 to 1999,Mining,Rocky outcrop,5,12,0.0
1998 to 1999,Mining,Urban Infrastructure,5,13,0.0
1998 to 1999,Mining,Wetland,5,14,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
1998 to 1999,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
1998 to 1999,Natural Forest,Non Observed,7,8,0.0
1998 to 1999,Natural Forest,Other Non Vegetated Area,7,9,0.0
1998 to 1999,Natural Forest,Pasture,7,10,0.0
1998 to 1999,Natural Forest,"River, Lake and Ocean",7,11,0.0
1998 to 1999,Natural Forest,Rocky outcrop,7,12,0.0
1998 to 1999,Natural Forest,Urban Infrastructure,7,13,0.0
1998 to 1999,Natural Forest,Wetland,7,14,0.0
1998 to 1999,Non Observed,Other Non Vegetated Area,8,9,3.0
1998 to 1999,Non Observed,Pasture,8,10,0.0
1998 to 1999,Non Observed,"River, Lake and Ocean",8,11,0.0
1998 to 1999,Non Observed,Rocky outcrop,8,12,0.0
1998 to 1999,Non Observed,Urban Infrastructure,8,13,0.0
1998 to 1999,Non Observed,Wetland,8,14,0.0
1998 to 1999,Other Non Vegetated Area,Pasture,9,10,0.0
1998 to 1999,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
1998 to 1999,Other Non Vegetated Area,Rocky outcrop,9,12,43.0
1998 to 1999,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
1998 to 1999,Other Non Vegetated Area,Wetland,9,14,0.0
1998 to 1999,Pasture,"River, Lake and Ocean",10,11,0.0
1998 to 1999,Pasture,Rocky outcrop,10,12,0.0
1998 to 1999,Pasture,Urban Infrastructure,10,13,0.0
1998 to 1999,Pasture,Wetland,10,14,0.0
1998 to 1999,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1998 to 1999,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
1998 to 1999,"River, Lake and Ocean",Wetland,11,14,0.0
1998 to 1999,Rocky outcrop,Urban Infrastructure,12,13,0.0
1998 to 1999,Rocky outcrop,Wetland,12,14,0.0
1998 to 1999,Urban Infrastructure,Wetland,13,14,0.0
1999 to 2000,Agriculture,Aquaculture,0,1,0.0
1999 to 2000,Agriculture,Beach and Dune,0,2,2.0
1999 to 2000,Agriculture,Forest Plantation,0,3,71.0
1999 to 2000,Agriculture,Grassland,0,4,146464.0
1999 to 2000,Agriculture,Mining,0,5,0.0
1999 to 2000,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
1999 to 2000,Agriculture,Natural Forest,0,7,9416.0
1999 to 2000,Agriculture,Non Observed,0,8,0.0
1999 to 2000,Agriculture,Other Non Vegetated Area,0,9,1226.0
1999 to 2000,Agriculture,Pasture,0,10,0.0
1999 to 2000,Agriculture,"River, Lake and Ocean",0,11,1734.0
1999 to 2000,Agriculture,Rocky outcrop,0,12,30.0
1999 to 2000,Agriculture,Urban Infrastructure,0,13,0.0
1999 to 2000,Agriculture,Wetland,0,14,187.0
1999 to 2000,Aquaculture,Beach and Dune,1,2,0.0
1999 to 2000,Aquaculture,Forest Plantation,1,3,0.0
1999 to 2000,Aquaculture,Grassland,1,4,0.0
1999 to 2000,Aquaculture,Mining,1,5,0.0
1999 to 2000,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
1999 to 2000,Aquaculture,Natural Forest,1,7,0.0
1999 to 2000,Aquaculture,Non Observed,1,8,0.0
1999 to 2000,Aquaculture,Other Non Vegetated Area,1,9,0.0
1999 to 2000,Aquaculture,Pasture,1,10,0.0
1999 to 2000,Aquaculture,"River, Lake and Ocean",1,11,0.0
1999 to 2000,Aquaculture,Rocky outcrop,1,12,0.0
1999 to 2000,Aquaculture,Urban Infrastructure,1,13,0.0
1999 to 2000,Aquaculture,Wetland,1,14,0.0
1999 to 2000,Beach and Dune,Forest Plantation,2,3,0.0
1999 to 2000,Beach and Dune,Grassland,2,4,0.0
1999 to 2000,Beach and Dune,Mining,2,5,0.0
1999 to 2000,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
1999 to 2000,Beach and Dune,Natural Forest,2,7,0.0
1999 to 2000,Beach and Dune,Non Observed,2,8,0.0
1999 to 2000,Beach and Dune,Other Non Vegetated Area,2,9,6.0
1999 to 2000,Beach and Dune,Pasture,2,10,0.0
1999 to 2000,Beach and Dune,"River, Lake and Ocean",2,11,0.0
1999 to 2000,Beach and Dune,Rocky outcrop,2,12,0.0
1999 to 2000,Beach and Dune,Urban Infrastructure,2,13,0.0
1999 to 2000,Beach and Dune,Wetland,2,14,0.0
1999 to 2000,Forest Plantation,Grassland,3,4,36.0
1999 to 2000,Forest Plantation,Mining,3,5,0.0
1999 to 2000,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
1999 to 2000,Forest Plantation,Natural Forest,3,7,0.0
1999 to 2000,Forest Plantation,Non Observed,3,8,0.0
1999 to 2000,Forest Plantation,Other Non Vegetated Area,3,9,0.0
1999 to 2000,Forest Plantation,Pasture,3,10,0.0
1999 to 2000,Forest Plantation,"River, Lake and Ocean",3,11,0.0
1999 to 2000,Forest Plantation,Rocky outcrop,3,12,0.0
1999 to 2000,Forest Plantation,Urban Infrastructure,3,13,0.0
1999 to 2000,Forest Plantation,Wetland,3,14,0.0
1999 to 2000,Grassland,Mining,4,5,0.0
1999 to 2000,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
1999 to 2000,Grassland,Natural Forest,4,7,0.0
1999 to 2000,Grassland,Non Observed,4,8,0.0
1999 to 2000,Grassland,Other Non Vegetated Area,4,9,0.0
1999 to 2000,Grassland,Pasture,4,10,0.0
1999 to 2000,Grassland,"River, Lake and Ocean",4,11,0.0
1999 to 2000,Grassland,Rocky outcrop,4,12,12.0
1999 to 2000,Grassland,Urban Infrastructure,4,13,0.0
1999 to 2000,Grassland,Wetland,4,14,0.0
1999 to 2000,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
1999 to 2000,Mining,Natural Forest,5,7,0.0
1999 to 2000,Mining,Non Observed,5,8,0.0
1999 to 2000,Mining,Other Non Vegetated Area,5,9,0.0
1999 to 2000,Mining,Pasture,5,10,0.0
1999 to 2000,Mining,"River, Lake and Ocean",5,11,0.0
1999 to 2000,Mining,Rocky outcrop,5,12,0.0
1999 to 2000,Mining,Urban Infrastructure,5,13,0.0
1999 to 2000,Mining,Wetland,5,14,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
1999 to 2000,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
1999 to 2000,Natural Forest,Non Observed,7,8,0.0
1999 to 2000,Natural Forest,Other Non Vegetated Area,7,9,0.0
1999 to 2000,Natural Forest,Pasture,7,10,0.0
1999 to 2000,Natural Forest,"River, Lake and Ocean",7,11,0.0
1999 to 2000,Natural Forest,Rocky outcrop,7,12,0.0
1999 to 2000,Natural Forest,Urban Infrastructure,7,13,0.0
1999 to 2000,Natural Forest,Wetland,7,14,0.0
1999 to 2000,Non Observed,Other Non Vegetated Area,8,9,5.0
1999 to 2000,Non Observed,Pasture,8,10,0.0
1999 to 2000,Non Observed,"River, Lake and Ocean",8,11,0.0
1999 to 2000,Non Observed,Rocky outcrop,8,12,0.0
1999 to 2000,Non Observed,Urban Infrastructure,8,13,0.0
1999 to 2000,Non Observed,Wetland,8,14,0.0
1999 to 2000,Other Non Vegetated Area,Pasture,9,10,0.0
1999 to 2000,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
1999 to 2000,Other Non Vegetated Area,Rocky outcrop,9,12,61.0
1999 to 2000,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
1999 to 2000,Other Non Vegetated Area,Wetland,9,14,0.0
1999 to 2000,Pasture,"River, Lake and Ocean",10,11,0.0
1999 to 2000,Pasture,Rocky outcrop,10,12,0.0
1999 to 2000,Pasture,Urban Infrastructure,10,13,0.0
1999 to 2000,Pasture,Wetland,10,14,0.0
1999 to 2000,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
1999 to 2000,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
1999 to 2000,"River, Lake and Ocean",Wetland,11,14,0.0
1999 to 2000,Rocky outcrop,Urban Infrastructure,12,13,0.0
1999 to 2000,Rocky outcrop,Wetland,12,14,0.0
1999 to 2000,Urban Infrastructure,Wetland,13,14,0.0
2000 to 2001,Agriculture,Aquaculture,0,1,0.0
2000 to 2001,Agriculture,Beach and Dune,0,2,2.0
2000 to 2001,Agriculture,Forest Plantation,0,3,332.0
2000 to 2001,Agriculture,Grassland,0,4,208776.0
2000 to 2001,Agriculture,Mining,0,5,0.0
2000 to 2001,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2000 to 2001,Agriculture,Natural Forest,0,7,11766.0
2000 to 2001,Agriculture,Non Observed,0,8,0.0
2000 to 2001,Agriculture,Other Non Vegetated Area,0,9,1307.0
2000 to 2001,Agriculture,Pasture,0,10,0.0
2000 to 2001,Agriculture,"River, Lake and Ocean",0,11,2715.0
2000 to 2001,Agriculture,Rocky outcrop,0,12,28.0
2000 to 2001,Agriculture,Urban Infrastructure,0,13,0.0
2000 to 2001,Agriculture,Wetland,0,14,255.0
2000 to 2001,Aquaculture,Beach and Dune,1,2,0.0
2000 to 2001,Aquaculture,Forest Plantation,1,3,0.0
2000 to 2001,Aquaculture,Grassland,1,4,0.0
2000 to 2001,Aquaculture,Mining,1,5,0.0
2000 to 2001,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2000 to 2001,Aquaculture,Natural Forest,1,7,0.0
2000 to 2001,Aquaculture,Non Observed,1,8,0.0
2000 to 2001,Aquaculture,Other Non Vegetated Area,1,9,0.0
2000 to 2001,Aquaculture,Pasture,1,10,0.0
2000 to 2001,Aquaculture,"River, Lake and Ocean",1,11,0.0
2000 to 2001,Aquaculture,Rocky outcrop,1,12,0.0
2000 to 2001,Aquaculture,Urban Infrastructure,1,13,0.0
2000 to 2001,Aquaculture,Wetland,1,14,0.0
2000 to 2001,Beach and Dune,Forest Plantation,2,3,0.0
2000 to 2001,Beach and Dune,Grassland,2,4,0.0
2000 to 2001,Beach and Dune,Mining,2,5,0.0
2000 to 2001,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2000 to 2001,Beach and Dune,Natural Forest,2,7,0.0
2000 to 2001,Beach and Dune,Non Observed,2,8,0.0
2000 to 2001,Beach and Dune,Other Non Vegetated Area,2,9,3.0
2000 to 2001,Beach and Dune,Pasture,2,10,0.0
2000 to 2001,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2000 to 2001,Beach and Dune,Rocky outcrop,2,12,0.0
2000 to 2001,Beach and Dune,Urban Infrastructure,2,13,0.0
2000 to 2001,Beach and Dune,Wetland,2,14,0.0
2000 to 2001,Forest Plantation,Grassland,3,4,45.0
2000 to 2001,Forest Plantation,Mining,3,5,0.0
2000 to 2001,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2000 to 2001,Forest Plantation,Natural Forest,3,7,0.0
2000 to 2001,Forest Plantation,Non Observed,3,8,0.0
2000 to 2001,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2000 to 2001,Forest Plantation,Pasture,3,10,0.0
2000 to 2001,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2000 to 2001,Forest Plantation,Rocky outcrop,3,12,0.0
2000 to 2001,Forest Plantation,Urban Infrastructure,3,13,0.0
2000 to 2001,Forest Plantation,Wetland,3,14,0.0
2000 to 2001,Grassland,Mining,4,5,0.0
2000 to 2001,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2000 to 2001,Grassland,Natural Forest,4,7,0.0
2000 to 2001,Grassland,Non Observed,4,8,0.0
2000 to 2001,Grassland,Other Non Vegetated Area,4,9,0.0
2000 to 2001,Grassland,Pasture,4,10,0.0
2000 to 2001,Grassland,"River, Lake and Ocean",4,11,0.0
2000 to 2001,Grassland,Rocky outcrop,4,12,5.0
2000 to 2001,Grassland,Urban Infrastructure,4,13,1.0
2000 to 2001,Grassland,Wetland,4,14,1.0
2000 to 2001,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2000 to 2001,Mining,Natural Forest,5,7,0.0
2000 to 2001,Mining,Non Observed,5,8,0.0
2000 to 2001,Mining,Other Non Vegetated Area,5,9,0.0
2000 to 2001,Mining,Pasture,5,10,0.0
2000 to 2001,Mining,"River, Lake and Ocean",5,11,0.0
2000 to 2001,Mining,Rocky outcrop,5,12,0.0
2000 to 2001,Mining,Urban Infrastructure,5,13,0.0
2000 to 2001,Mining,Wetland,5,14,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2000 to 2001,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2000 to 2001,Natural Forest,Non Observed,7,8,0.0
2000 to 2001,Natural Forest,Other Non Vegetated Area,7,9,0.0
2000 to 2001,Natural Forest,Pasture,7,10,0.0
2000 to 2001,Natural Forest,"River, Lake and Ocean",7,11,0.0
2000 to 2001,Natural Forest,Rocky outcrop,7,12,0.0
2000 to 2001,Natural Forest,Urban Infrastructure,7,13,0.0
2000 to 2001,Natural Forest,Wetland,7,14,0.0
2000 to 2001,Non Observed,Other Non Vegetated Area,8,9,3.0
2000 to 2001,Non Observed,Pasture,8,10,0.0
2000 to 2001,Non Observed,"River, Lake and Ocean",8,11,0.0
2000 to 2001,Non Observed,Rocky outcrop,8,12,0.0
2000 to 2001,Non Observed,Urban Infrastructure,8,13,0.0
2000 to 2001,Non Observed,Wetland,8,14,0.0
2000 to 2001,Other Non Vegetated Area,Pasture,9,10,0.0
2000 to 2001,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2000 to 2001,Other Non Vegetated Area,Rocky outcrop,9,12,31.0
2000 to 2001,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2000 to 2001,Other Non Vegetated Area,Wetland,9,14,0.0
2000 to 2001,Pasture,"River, Lake and Ocean",10,11,0.0
2000 to 2001,Pasture,Rocky outcrop,10,12,0.0
2000 to 2001,Pasture,Urban Infrastructure,10,13,0.0
2000 to 2001,Pasture,Wetland,10,14,0.0
2000 to 2001,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2000 to 2001,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2000 to 2001,"River, Lake and Ocean",Wetland,11,14,0.0
2000 to 2001,Rocky outcrop,Urban Infrastructure,12,13,0.0
2000 to 2001,Rocky outcrop,Wetland,12,14,0.0
2000 to 2001,Urban Infrastructure,Wetland,13,14,0.0
2001 to 2002,Agriculture,Aquaculture,0,1,0.0
2001 to 2002,Agriculture,Beach and Dune,0,2,1.0
2001 to 2002,Agriculture,Forest Plantation,0,3,86.0
2001 to 2002,Agriculture,Grassland,0,4,103606.0
2001 to 2002,Agriculture,Mining,0,5,0.0
2001 to 2002,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2001 to 2002,Agriculture,Natural Forest,0,7,8080.0
2001 to 2002,Agriculture,Non Observed,0,8,0.0
2001 to 2002,Agriculture,Other Non Vegetated Area,0,9,844.0
2001 to 2002,Agriculture,Pasture,0,10,0.0
2001 to 2002,Agriculture,"River, Lake and Ocean",0,11,2161.0
2001 to 2002,Agriculture,Rocky outcrop,0,12,17.0
2001 to 2002,Agriculture,Urban Infrastructure,0,13,0.0
2001 to 2002,Agriculture,Wetland,0,14,309.0
2001 to 2002,Aquaculture,Beach and Dune,1,2,0.0
2001 to 2002,Aquaculture,Forest Plantation,1,3,0.0
2001 to 2002,Aquaculture,Grassland,1,4,0.0
2001 to 2002,Aquaculture,Mining,1,5,0.0
2001 to 2002,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
